"","measurement.id","plot.id","site.id","study.id","citations.title","sites.sitename","refor.type","species","prior","prior.duration","stand.age","date","n","sub_n","plot.size","variables.name","mean_ha","covar_1","coV1_value","covar_2","coV2_value","covar_3","coV3_value","density","sand.silt.clay","pH","allometry","measurements.notes","X"
"6496",7400,7033,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",20,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",13.11,"min_dbh",2,"",NA,"","",792,"",NA,"site-specific-harvest","",NA
"6497",7404,7035,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",60,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",13.93,"min_dbh",2,"",NA,"","",267,"",NA,"site-specific-harvest","",NA
"6498",7406,7036,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",52,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",14.21,"min_dbh",2,"",NA,"","",135,"",NA,"site-specific-harvest","",NA
"6499",7414,7040,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",27,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",16.67,"min_dbh",2,"",NA,"","",767,"",NA,"site-specific-harvest","",NA
"6500",7424,7045,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",47,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",20.24,"min_dbh",2,"",NA,"","",627,"",NA,"site-specific-harvest","",NA
"6501",7426,7046,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",37,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",20.24,"min_dbh",2,"",NA,"","",558,"",NA,"site-specific-harvest","",NA
"6502",7428,7047,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",34,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",20.56,"min_dbh",2,"",NA,"","",867,"",NA,"site-specific-harvest","",NA
"6503",7430,7048,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",44,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",21.23,"min_dbh",2,"",NA,"","",638,"",NA,"site-specific-harvest","",NA
"6504",7436,7051,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",30,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",23.75,"min_dbh",2,"",NA,"","",1575,"",NA,"site-specific-harvest","",NA
"6505",7440,7053,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",37,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",24.35,"min_dbh",2,"",NA,"","",944,"",NA,"site-specific-harvest","",NA
"6506",7444,7055,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",26,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",26.8,"min_dbh",2,"",NA,"","",1026,"",NA,"site-specific-harvest","",NA
"6507",7448,7057,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",27,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",28.6,"min_dbh",2,"",NA,"","",1310,"",NA,"site-specific-harvest","",NA
"6508",7458,7062,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",32,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",33.22,"min_dbh",2,"",NA,"","",1160,"",NA,"site-specific-harvest","",NA
"6509",7460,7063,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",23,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",34.67,"min_dbh",2,"",NA,"","",1422,"",NA,"site-specific-harvest","",NA
"6510",7464,7065,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",30,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",40.27,"min_dbh",2,"",NA,"","",1875,"",NA,"site-specific-harvest","",NA
"6511",7468,7067,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",45,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",44.82,"min_dbh",2,"",NA,"","",876,"",NA,"site-specific-harvest","",NA
"6512",7277,6971,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",25,NA,15,NA,0.01,"belowground_biomass",0.24,"",NA,"",NA,"","",35,"",NA,"site-specific-harvest","",NA
"6513",7281,6973,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",30,NA,15,NA,0.01,"belowground_biomass",0.3,"",NA,"",NA,"","",52,"",NA,"site-specific-harvest","",NA
"6514",7287,6976,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",15,NA,15,NA,0.01,"belowground_biomass",0.52,"",NA,"",NA,"","",110,"",NA,"site-specific-harvest","",NA
"6515",7289,6977,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",20,NA,15,NA,0.01,"belowground_biomass",0.54,"",NA,"",NA,"","",90,"",NA,"site-specific-harvest","",NA
"6516",7309,6987,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",35,NA,15,NA,0.01,"belowground_biomass",0.97,"",NA,"",NA,"","",157,"",NA,"site-specific-harvest","",NA
"6517",7333,6999,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",20,NA,15,NA,0.01,"belowground_biomass",1.76,"",NA,"",NA,"","",380,"",NA,"site-specific-harvest","",NA
"6518",7341,7003,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",20,NA,15,NA,0.01,"belowground_biomass",1.9,"",NA,"",NA,"","",300,"",NA,"site-specific-harvest","",NA
"6519",7343,7004,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",50,NA,15,NA,0.01,"belowground_biomass",2,"",NA,"",NA,"","",70,"",NA,"site-specific-harvest","",NA
"6520",7359,7012,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",50,NA,15,NA,0.01,"belowground_biomass",2.31,"",NA,"",NA,"","",167,"",NA,"site-specific-harvest","",NA
"6521",7363,7014,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",40,NA,15,NA,0.01,"belowground_biomass",2.46,"",NA,"",NA,"","",225,"",NA,"site-specific-harvest","",NA
"6522",7365,7015,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",20,NA,15,NA,0.01,"belowground_biomass",2.63,"",NA,"",NA,"","",393,"",NA,"site-specific-harvest","",NA
"6523",7367,7016,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",95,NA,15,NA,0.01,"belowground_biomass",2.53,"",NA,"",NA,"","",24,"",NA,"site-specific-harvest","",NA
"6524",7377,7021,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",45,NA,15,NA,0.01,"belowground_biomass",3.36,"",NA,"",NA,"","",157,"",NA,"site-specific-harvest","",NA
"6525",7379,7022,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",62,NA,15,NA,0.01,"belowground_biomass",3.21,"",NA,"",NA,"","",37,"",NA,"site-specific-harvest","",NA
"6526",7399,7032,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",28,NA,15,NA,0.01,"belowground_biomass",4.31,"",NA,"",NA,"","",271,"",NA,"site-specific-harvest","",NA
"6527",7401,7033,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",20,NA,15,NA,0.01,"belowground_biomass",4.55,"",NA,"",NA,"","",792,"",NA,"site-specific-harvest","",NA
"6528",7405,7035,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",60,NA,15,NA,0.01,"belowground_biomass",4.75,"",NA,"",NA,"","",267,"",NA,"site-specific-harvest","",NA
"6529",7407,7036,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",52,NA,15,NA,0.01,"belowground_biomass",4.76,"",NA,"",NA,"","",135,"",NA,"site-specific-harvest","",NA
"6530",7415,7040,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",27,NA,15,NA,0.01,"belowground_biomass",5.77,"",NA,"",NA,"","",767,"",NA,"site-specific-harvest","",NA
"6531",7425,7045,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",47,NA,15,NA,0.01,"belowground_biomass",6.97,"",NA,"",NA,"","",627,"",NA,"site-specific-harvest","",NA
"6532",7427,7046,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",37,NA,15,NA,0.01,"belowground_biomass",6.95,"",NA,"",NA,"","",558,"",NA,"site-specific-harvest","",NA
"6533",7429,7047,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",34,NA,15,NA,0.01,"belowground_biomass",7.11,"",NA,"",NA,"","",867,"",NA,"site-specific-harvest","",NA
"6534",7431,7048,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",44,NA,15,NA,0.01,"belowground_biomass",7.3,"",NA,"",NA,"","",638,"",NA,"site-specific-harvest","",NA
"6535",7437,7051,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",30,NA,15,NA,0.01,"belowground_biomass",8.25,"",NA,"",NA,"","",1575,"",NA,"site-specific-harvest","",NA
"6536",7441,7053,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",37,NA,15,NA,0.01,"belowground_biomass",8.41,"",NA,"",NA,"","",944,"",NA,"site-specific-harvest","",NA
"6537",7445,7055,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",26,NA,15,NA,0.01,"belowground_biomass",9.25,"",NA,"",NA,"","",1026,"",NA,"site-specific-harvest","",NA
"6538",7449,7057,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",27,NA,15,NA,0.01,"belowground_biomass",9.89,"",NA,"",NA,"","",1310,"",NA,"site-specific-harvest","",NA
"6539",7459,7062,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",32,NA,15,NA,0.01,"belowground_biomass",11.45,"",NA,"",NA,"","",1160,"",NA,"site-specific-harvest","",NA
"6540",7461,7063,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",23,NA,15,NA,0.01,"belowground_biomass",11.98,"",NA,"",NA,"","",1422,"",NA,"site-specific-harvest","",NA
"6541",7465,7065,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",30,NA,15,NA,0.01,"belowground_biomass",13.94,"",NA,"",NA,"","",1875,"",NA,"site-specific-harvest","",NA
"6542",7469,7067,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Betula platyphylla Suk.","","",45,NA,15,NA,0.01,"belowground_biomass",15.29,"",NA,"",NA,"","",876,"",NA,"site-specific-harvest","",NA
"6543",7292,6979,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",60,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",1.57,"min_dbh",2,"",NA,"","",38,"",NA,"site-specific-harvest","",NA
"6544",7310,6988,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",45,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",2.95,"min_dbh",2,"",NA,"","",76,"",NA,"site-specific-harvest","",NA
"6545",7326,6996,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",25,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",4.71,"min_dbh",2,"",NA,"","",120,"",NA,"site-specific-harvest","",NA
"6546",7336,7001,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",30,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",5.37,"min_dbh",2,"",NA,"","",363,"",NA,"site-specific-harvest","",NA
"6547",7338,7002,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",27,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",5.38,"min_dbh",2,"",NA,"","",490,"",NA,"site-specific-harvest","",NA
"6548",7348,7007,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",30,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",6.27,"min_dbh",2,"",NA,"","",650,"",NA,"site-specific-harvest","",NA
"6549",7350,7008,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",27,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",6.4,"min_dbh",2,"",NA,"","",338,"",NA,"site-specific-harvest","",NA
"6550",7356,7011,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",37,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",6.62,"min_dbh",2,"",NA,"","",190,"",NA,"site-specific-harvest","",NA
"6551",7368,7017,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",25,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",7.92,"min_dbh",2,"",NA,"","",522,"",NA,"site-specific-harvest","",NA
"6552",7372,7019,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",23,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",8.43,"min_dbh",2,"",NA,"","",808,"",NA,"site-specific-harvest","",NA
"6553",7374,7020,4156,11419,"Productivity as related to diversity and age in planted versus natural forests","Huma Heilongjiang ","SNR","Larix gmelinii (Rupr.) Kuzen.","","",50,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",8.97,"min_dbh",2,"",NA,"","",155,"",NA,"site-specific-harvest","",NA
